,tweet_id,name,date,time,dog_stage,rating_numerator,rate,retweet_count,favorite_count,p1,p2,p3,text,jpg_url
737,780858289093574656,Dash,09-27-2016,19:54,,10.0,10.0/10,1961.0,7084.0,Chesapeake Bay Retriever,Sussex Spaniel,Kelpie,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg
738,780800785462489090,Koda,09-27-2016,16:06,,11.0,11.0/10,1263.0,5390.0,Siberian Husky,Eskimo Dog,Pembroke,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg
739,780601303617732608,Hercules,09-27-2016,02:53,,12.0,12.0/10,3285.0,11891.0,Saint Bernard,Cardigan,English Springer,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg
740,780543529827336192,,09-26-2016,23:04,,12.0,12.0/10,1703.0,6192.0,Golden Retriever,Labrador Retriever,Tibetan Mastiff,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg
743,780459368902959104,Bear,09-26-2016,17:29,,11.0,11.0/10,1047.0,5196.0,Great Dane,German Shepherd,Bull Mastiff,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg
744,780192070812196864,,09-25-2016,23:47,,11.0,11.0/10,2187.0,8547.0,Vizsla,Mongoose,Hatchet,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg
747,779834332596887552,Scout,09-25-2016,00:06,,11.0,11.0/10,6837.0,18533.0,Golden Retriever,Cocker Spaniel,Great Pyrenees,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg
748,779377524342161408,,09-23-2016,17:50,pupper,12.0,12.0/10,3028.0,8605.0,Sundial,Cash Machine,Maze,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg
750,779123168116150273,Reggie,09-23-2016,01:00,,12.0,12.0/10,,,Toy Poodle,Soft-Coated Wheaten Terrier,Cocker Spaniel,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg
751,779056095788752897,,09-22-2016,20:33,,13.0,13.0/10,4409.0,14478.0,Chihuahua,Toy Terrier,Kelpie,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg
752,778990705243029504,Jay,09-22-2016,16:13,,11.0,11.0/10,6991.0,19575.0,Cocker Spaniel,Labrador Retriever,Chihuahua,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg
755,778748913645780993,Mya,09-22-2016,00:13,,11.0,11.0/10,1270.0,6749.0,Staffordshire Bullterrier,Boxer,American Staffordshire Terrier,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg
756,778650543019483137,Strider,09-21-2016,17:42,,10.0,10.0/10,1460.0,5646.0,German Shepherd,Malinois,Kelpie,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg
757,778624900596654080,Penny,09-21-2016,16:00,,11.0,11.0/10,988.0,4528.0,Airedale,Irish Terrier,Lakeland Terrier,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg
758,778408200802557953,,09-21-2016,01:39,,14.0,14.0/10,4199.0,13355.0,Pembroke,Cardigan,Beagle,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg
760,778383385161035776,Nala,09-21-2016,00:00,,13.0,13.0/10,1069.0,5712.0,Collie,Borzoi,Border Collie,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg
761,778286810187399168,Stanley,09-20-2016,17:36,,11.0,11.0/10,3213.0,10180.0,Boston Bull,Pug,Muzzle,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg
762,778039087836069888,,09-20-2016,01:12,pupper,12.0,12.0/10,2571.0,8329.0,German Shepherd,Malinois,Norwegian Elkhound,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg
763,778027034220126208,Sophie,09-20-2016,00:24,,27.0,27.0/10,1562.0,6432.0,Clumber,Cocker Spaniel,Lhasa,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg
765,777885040357281792,Wesley,09-19-2016,15:00,,27.0,27.0/10,1586.0,6235.0,Afghan Hound,Basset,Siberian Husky,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg
766,777684233540206592,,09-19-2016,01:42,,12.0,12.0/10,2852.0,11016.0,Cocker Spaniel,Golden Retriever,Otterhound,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg
768,777621514455814149,Derek,09-18-2016,21:33,,12.0,12.0/10,2447.0,8560.0,Chow,Norwich Terrier,Pomeranian,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg
769,777189768882946048,Jeffrey,09-17-2016,16:57,,12.0,12.0/10,4199.0,13957.0,Chihuahua,Mexican Hairless,Hog,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg
771,776813020089548800,Solomon,09-16-2016,16:00,,12.0,12.0/10,1174.0,4789.0,Toy Poodle,Miniature Poodle,Standard Poodle,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg
772,776477788987613185,Huck,09-15-2016,17:48,pupper,11.0,11.0/10,2698.0,8635.0,Labrador Retriever,Chesapeake Bay Retriever,Paintbrush,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg
774,776218204058357768,,09-15-2016,00:36,floofer,13.0,13.0/10,15402.0,29242.0,Samoyed,Pomeranian,Keeshond,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg
775,776201521193218049,O,09-14-2016,23:30,,10.0,10.0/10,2450.0,9388.0,Rottweiler,Black-And-Tan Coonhound,Bloodhound,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg
776,776113305656188928,Sampson,09-14-2016,17:40,pupper,11.0,11.0/10,4233.0,11534.0,Mousetrap,Black Widow,Paddlewheel,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg
777,776088319444877312,,09-14-2016,16:00,,10.0,10.0/10,147.0,1796.0,Web Site,Pug,Menu,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg
779,775842724423557120,Blue,09-13-2016,23:44,,12.0,12.0/10,2586.0,11466.0,Chow,Bath Towel,French Bulldog,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg
780,775733305207554048,Anakin,09-13-2016,16:30,doggo,11.0,11.0/10,3884.0,13609.0,Long-Horned Beetle,Ox,Rhinoceros Beetle,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg
781,775729183532220416,,09-13-2016,16:13,,13.0,13.0/10,4481.0,12735.0,Web Site,Hand-Held Computer,Menu,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg
782,775364825476165632,Finley,09-12-2016,16:05,doggo,11.0,11.0/10,2871.0,7228.0,Beagle,Chihuahua,Pembroke,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg
785,775085132600442880,Tucker,09-11-2016,21:34,,13.0,13.0/10,4586.0,15211.0,Chow,Golden Retriever,Pomeranian,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg
786,774757898236878852,Finley,09-10-2016,23:54,,12.0,12.0/10,1735.0,8433.0,Toy Poodle,Miniature Poodle,Lakeland Terrier,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg
787,774639387460112384,Sprinkles,09-10-2016,16:03,,10.0,10.0/10,1683.0,6595.0,Walker Hound,Basenji,Ibizan Hound,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg
788,774314403806253056,,09-09-2016,18:31,,14.0,14.0/10,5369.0,21322.0,Eskimo Dog,Siberian Husky,Saluki,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg
789,773985732834758656,Winnie,09-08-2016,20:45,pupper,11.0,11.0/10,3752.0,10516.0,Giant Panda,Fur Coat,Pug,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg
790,773922284943896577,Heinrich,09-08-2016,16:33,,12.0,12.0/10,1704.0,6270.0,Pomeranian,Samoyed,Chow,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg
791,773704687002451968,Loki,09-08-2016,02:09,,12.0,12.0/10,1575.0,6461.0,Silky Terrier,Yorkshire Terrier,Airedale,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg
792,773670353721753600,Shakespeare,09-07-2016,23:52,,10.0,10.0/10,1278.0,5237.0,Old English Sheepdog,Maltese Dog,Soft-Coated Wheaten Terrier,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg
793,773547596996571136,Chelsea,09-07-2016,15:44,pupper,11.0,11.0/10,5970.0,21630.0,Norwegian Elkhound,Chesapeake Bay Retriever,Malamute,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg
795,773308824254029826,Bungalo,09-06-2016,23:56,,12.0,12.0/10,7267.0,22815.0,Shopping Cart,Labrador Retriever,Shopping Basket,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg
796,773247561583001600,Chip,09-06-2016,19:52,,10.0,10.0/10,3165.0,9263.0,Seat Belt,Miniature Pinscher,Brabancon Griffon,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg
797,773191612633579521,Grey,09-06-2016,16:10,,12.0,12.0/10,4019.0,9783.0,Blenheim Spaniel,Shih-Tzu,Welsh Springer Spaniel,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg
798,772877495989305348,,09-05-2016,19:22,doggo,11.0,11.0/10,3766.0,8365.0,Tabby,Norwegian Elkhound,Wombat,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg
799,772826264096874500,Roosevelt,09-05-2016,15:58,,11.0,11.0/10,2294.0,7864.0,Basset,Walker Hound,Beagle,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg
801,772581559778025472,,09-04-2016,23:46,,10.0,10.0/10,1656.0,6344.0,Newfoundland,Border Collie,Saint Bernard,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg
802,772193107915964416,Willem,09-03-2016,22:02,pupper,12.0,12.0/10,1343.0,5878.0,Pembroke,Chihuahua,Pekinese,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg
803,772152991789019136,,09-03-2016,19:23,,10.0,10.0/10,1104.0,3725.0,Golden Retriever,Irish Setter,Vizsla,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg
804,772117678702071809,Jack,09-03-2016,17:02,,12.0,12.0/10,718.0,3687.0,Labrador Retriever,Beagle,Golden Retriever,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg
805,772114945936949249,Finn,09-03-2016,16:52,,10.0,10.0/10,458.0,2672.0,Chihuahua,Toy Terrier,Italian Greyhound,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg
806,772102971039580160,Penny,09-03-2016,16:04,,11.0,11.0/10,910.0,3920.0,Pembroke,Cardigan,Shetland Sheepdog,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg
808,771770456517009408,Davey,09-02-2016,18:03,,11.0,11.0/10,3271.0,11735.0,Papillon,Collie,Border Collie,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg
809,771500966810099713,Dakota,09-02-2016,00:12,,12.0,12.0/10,2540.0,8085.0,Labrador Retriever,Golden Retriever,Soccer Ball,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg
810,771380798096281600,Fizz,09-01-2016,16:14,,11.0,11.0/10,4906.0,10259.0,Collie,Border Collie,English Springer,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg
812,771136648247640064,Dixie,09-01-2016,00:04,,11.0,11.0/10,2840.0,8938.0,Bathtub,Golden Retriever,Tub,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg
813,771102124360998913,Charlie,08-31-2016,21:47,,12.0,12.0/10,1397.0,6090.0,Labrador Retriever,Pug,Staffordshire Bullterrier,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg
814,771014301343748096,,08-31-2016,15:58,,12.0,12.0/10,1606.0,6733.0,Meerkat,Doormat,Macaque,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg
816,770787852854652928,Winston,08-31-2016,00:58,,10.0,10.0/10,1166.0,4817.0,Bernese Mountain Dog,Greater Swiss Mountain Dog,Entlebucher,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg
817,770772759874076672,Sebastian,08-30-2016,23:58,,11.0,11.0/10,1376.0,5069.0,Chow,Golden Retriever,Pomeranian,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg
819,770655142660169732,,08-30-2016,16:11,,11.0,11.0/10,1734.0,7192.0,Madagascar Cat,Skunk,Paper Towel,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg
820,770414278348247044,Al,08-30-2016,00:14,,11.0,11.0/10,2039.0,6192.0,Maillot,Maillot,Golden Retriever,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg
821,770293558247038976,Jackson,08-29-2016,16:14,,10.0,10.0/10,1422.0,6082.0,Italian Greyhound,Mexican Hairless,Whippet,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg
823,770069151037685760,Carbon,08-29-2016,01:22,,10.0,10.0/10,2228.0,7419.0,Boston Bull,American Staffordshire Terrier,Staffordshire Bullterrier,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg
824,769940425801170949,Klein,08-28-2016,16:51,,12.0,12.0/10,9258.0,30538.0,Miniature Pinscher,Chihuahua,Staffordshire Bullterrier,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg
825,769695466921623552,Titan,08-28-2016,00:37,,13.0,13.0/10,1635.0,6280.0,Pug,Muzzle,Kuvasz,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg
827,769212283578875904,DonDon,08-26-2016,16:37,,12.0,12.0/10,1661.0,5260.0,Golden Retriever,Pekinese,Cocker Spaniel,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg
828,768970937022709760,Kirby,08-26-2016,00:38,,12.0,12.0/10,6305.0,13960.0,Pomeranian,Golden Retriever,Mousetrap,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg
830,768855141948723200,Jesse,08-25-2016,16:58,,11.0,11.0/10,862.0,4083.0,Chow,Brabancon Griffon,Rottweiler,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg
831,768609597686943744,Lou,08-25-2016,00:43,,10.0,10.0/10,1161.0,4012.0,Basenji,Italian Greyhound,Whippet,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg
832,768596291618299904,Oakley,08-24-2016,23:50,,12.0,12.0/10,1242.0,4916.0,Great Pyrenees,Golden Retriever,Labrador Retriever,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg
834,768473857036525572,Chevy,08-24-2016,15:43,,11.0,11.0/10,3310.0,13295.0,Labrador Retriever,Chesapeake Bay Retriever,Kelpie,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg
835,768193404517830656,Gerald,08-23-2016,21:09,doggo,11.0,11.0/10,3433.0,10620.0,Lion,Ram,Cheetah,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg
836,767884188863397888,Tito,08-23-2016,00:40,,10.0,10.0/10,1336.0,4641.0,Coral Reef,Cliff,Lakeside,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg
837,767754930266464257,Philbert,08-22-2016,16:06,,11.0,11.0/10,5213.0,15616.0,Vizsla,Fountain,Chesapeake Bay Retriever,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg
838,767500508068192258,Louie,08-21-2016,23:15,,12.0,12.0/10,2269.0,7329.0,Chow,Golden Retriever,Norfolk Terrier,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg
839,767191397493538821,,08-21-2016,02:47,doggo,13.0,13.0/10,3640.0,12008.0,Patio,Boathouse,Pier,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg
840,767122157629476866,Rupert,08-20-2016,22:12,,13.0,13.0/10,2773.0,9940.0,Toy Poodle,Miniature Poodle,Irish Terrier,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg
842,766793450729734144,Rufus,08-20-2016,00:26,,10.0,10.0/10,1321.0,4917.0,Beagle,Basset,Bloodhound,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg
844,766693177336135680,Brudge,08-19-2016,17:47,,11.0,11.0/10,774.0,3914.0,Doberman,Vizsla,Rhodesian Ridgeback,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg
845,766423258543644672,Shadoe,08-18-2016,23:55,,11.0,11.0/10,1529.0,5865.0,Keeshond,Pomeranian,Norwegian Elkhound,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg
846,766313316352462849,Oscar,08-18-2016,16:38,,12.0,12.0/10,1822.0,6632.0,Toy Poodle,Miniature Poodle,Cocker Spaniel,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg
848,766069199026450432,Juno,08-18-2016,00:28,,12.0,12.0/10,822.0,4123.0,Redbone,Beagle,Basset,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg
849,766008592277377025,Angel,08-17-2016,20:27,,11.0,11.0/10,483.0,3666.0,Welsh Springer Spaniel,Basset,Brittany Spaniel,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg
850,765719909049503744,Brat,08-17-2016,01:20,,12.0,12.0/10,2099.0,7066.0,Golden Retriever,Labrador Retriever,Border Terrier,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg
851,765669560888528897,Tove,08-16-2016,22:00,,12.0,12.0/10,1201.0,5068.0,Beagle,Walker Hound,Basset,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg
